sampleID,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t110,t111,t112,t113,t114,t115,t116,t117,t118,t119,t120,t121,t122,t123,t124,t125,t126,t127,t128,t129,t130,t131,t132,t133,t134,t135,t136,t137,t138,t139,t140,t141,t142,t143,t144,t145,t146,t147,t148,t149,t150,t151,t152,t153,t154,t155,t156,t157,t158,t159,t160,t161,t162,t163,t164,t165,t166,t167,t168,t169,t170,t171,t172,t173,t174,t175,t176,t177,t178,t179,t180,t181,t182,t183,t184,t185,t186,t187,t188,t189,t190,t191,t192,t193,t194,t195,t196,t197,t198,t199,t200,t201,t202,t203,t204,t205,t206,t207,t208,t209,t210,t211,t212,t213,t214,t215,t216,t217,t218,t219,t220,t221,t222,t223,t224
S_15277201,1.0370992,0.116894655,0.3724354,0.44209963,0.002515839,0.085877664,0.5682415,0.14366718,0.007391567,0.1245652,0.001068304,0.15627784,0.424427,0.13003913,0,0.24606824,0.9253967,0.22924778,0.081734635,0.41312298,0.5561224,0.19391322,0.000224306,0.065303035,0.14359596,0.28730989,0,0.6106249,0.14572297,0.015229832,0.37246156,0.7971221,0,3.9866333,0.14301315,0.48794004,1.4291809,0.005697447,1.3866603,0,0.08723243,0.5304591,0.07805054,0.8823352,0.4291091,1.5388093,0.14508899,1.3356439,2.1798794,1.0710669,0.060602516,0.14291143,0.2074641,0.026864102,0.14640078,0,0.38512176,3.985792,0.09001058,1.5258042,0.22868259,0,0.51333606,0,0.24164747,0.017269844,0.32325956,0.010478016,0.15799804,0.095572464,0.017363245,0.014626679,0.16108266,0.3898186,0.2648745,1.0190846,1.158729,0.7454824,0.7969017,0.5173869,0.10513578,0.9278245,1.6332287,0.15405445,0.4354823,0.02476987,0.13731442,0.026508287,0.002990482,1.3701655,0,0.11715465,0.004783406,0,1.1736546,1.0509269,1.2729036,2.1902041,0.013152676,1.6078559,0.11422417,0.08419332,0.13900359,0.8727182,0.09228,0.70971143,0.83863145,0.29865032,0.122299895,0.28180766,0.51119643,0,0.7138193,0.7335339,0.5335541,0.36471224,0.5739186,0,0,0.14069034,0.21329969,0.3987515,0,0.16996796,0.0638643,8.884903,0.10967885,0.1801635,0.07000965,0.41877088,0.016543029,0.4239344,0.10700159,0.07072212,1.0583245,0.19693682,0.51824826,1.748683,0.19915645,0.12934218,0.10425927,0.026339969,0.9080909,0.13246877,0.23340306,0.29944992,0.021233812,1.0437186,0.017669722,0.000654705,0.6397627,0,0.36588508,2.355571,1.0169282,0.1767308,0.12491826,0.44192737,0.7969003,0,0.9242993,0.6749319,0.16960731,0,0,1.8227108,0,0,0.22939308,0.8980628,0.17086056,0,3.8859205,0.62486374,0.30648687,3.3218412,0.10947436,0.37983155,2.6864183,0.034915537,0,0,0.6578802,0.67754805,0.7430437,0.042712167,0.03726262,0.06044196,0.10688455,0.19817965,1.1140856,0.20636736,0.6786098,0.048521344,0.55896854,0.5234291,0.56689286,0.3764454,0.9616585,0.4673293,1.1953986,0.14789656,0.8131414,0.06634142,0.22524776,0.40611258,0,0.0387924,0.005479698,0.52374774,0.4834808,0.006045984,0.039362602,0.003067495,0.1470151,0.62016857,0,0.31409603,0.11141887,1.4955432,0.60168564,0.9033611,0,0.18384416
S_15277202,0.19837983,0.029101364,0.10022763,0.41632402,0.002827157,0.002326,0.02232111,0.16041408,0.10788036,0,0.026032068,0.051598698,0.39999962,0.083595686,0,0.3291097,0.7163289,0.24557945,0,0.009276371,0.21144758,0.31178656,0.006001181,0.00563663,0.1405698,0.59209865,0.012637002,0.005747327,0.2322322,0.086539716,0.10932714,0.51778126,0,2.7594829,0.095034115,0.363023,0.6041048,0.06732649,1.2091808,0,0.28258154,0.009892714,0.052177064,0.3511246,0.14569257,0.72337484,0.002608184,1.1714171,1.1265253,0.79297125,0.37352726,0.027074378,0,0,0.058620676,0,0.41576603,3.395565,0.2879248,0.55850226,0.42237192,0,0.3473459,0.012485079,0.21451294,0,0.058012474,0,0.024525318,0.10068817,0,0.009466422,0.3198326,0.2874287,0.41544878,0.36148888,0.94446766,0.3283584,0.6860247,0.20468566,0.17801747,0.5892079,1.2224679,0.7721164,0.2505927,0,0.18388037,0,0,1.2216506,0,0.03219914,0,0,0.95388913,1.4806199,0.9601349,1.886313,0.17009677,0.25337774,0.3450639,0,0.18669778,1.4756974,0.008263923,0.32394448,1.0449777,0.2878952,0.16662712,0,0.27539906,0,0.43116522,0.011442931,0.17515437,0.74901104,0.21255498,0,0,0.08600905,0.030287022,0.010208626,0.000968203,0,0.20081003,7.311269,0.015813874,0.037680335,0.05467372,0.12146488,0.044707216,0.2680706,0.008509093,0,0.22748514,0.14548124,0.687348,0.6624615,0.38256148,0.03593717,0.15741844,0.08288316,0.9644991,0.028616618,0.055368215,0.05059158,0.004505696,0.5416545,0.023955712,0,0.067755215,0,0.08377806,2.6098778,0.62768143,0,0.041778814,0.040473457,0.5978491,0,0.19100684,0.43271902,0.08785114,0,0.005905811,1.5181463,0.000335889,0.041747946,0.083855696,0.9002301,0.4421764,0,3.9031277,0.06292787,0.018003995,1.9496235,0.35858864,0.30439952,2.416756,0.06308705,0,0.000566743,0.1903942,0.2670004,0.79189426,0.6506128,0.08252949,0.03158658,0,0.0840294,0.73988473,0.07833989,0.15697329,0.013540871,0.34855673,0.6834305,0.95470667,0.029722977,1.9940604,0.11224016,0.84269994,0.014116853,0.18205203,0.17054978,0.3860958,0.16896847,0,0.0640465,0.046612,0.3473096,0.005210285,0.027447334,0.086139485,0.000884692,0.034943197,0.43117788,0,0.004022642,0,0.6910252,0.64525044,0.48284036,0,0.25265345
S_15277203,0.95668226,0.066597626,0.21292482,0.13988519,0.30978784,0.044168588,0.035871264,0.20295885,0,0.38189924,0.013150111,0,0.10833871,0.082404554,0,0.061167784,0.9398437,0.26103532,0.009712759,0.24771298,0.3434379,0.96465963,0,0.08053798,0.005625749,0.4890496,0,0.4906565,0.2868423,0.010556547,0.25857648,1.6410826,0.043212876,4.227423,0.05233707,0.2348063,1.7737498,0,1.4161196,0,0.27190807,0.20671944,0.04887023,0.46577352,0.1407882,1.3220081,0.085845,0.5507985,2.114053,0.2770315,0.08048807,0.36251485,0.09171714,0,0.1706569,0,0.69475764,4.232711,0.104836345,1.445577,0.36449486,0.093976535,0.6002842,0.002934509,0.01770284,0.14927934,0.020051064,0.23537128,0.001565038,0.22123279,0,0.003579014,0.5141591,0.14316803,0.6016844,0.9779992,1.2853307,0.80219007,0.43974873,0.4360485,0.01461538,0.71539104,1.9138839,0.5355076,0.27856562,0,0.015423846,0,0,0.830358,0,0.17521475,0,0,1.2348336,1.1386392,1.7690032,1.8224646,0.01821017,0.37600288,0.2792974,0.17405786,0.15858957,0.64794207,0.064513974,0.6442924,1.8425058,0.40486816,0.2523358,0,0.80909276,0,1.3563963,0.19581471,0.15468545,0.47010016,0.27806127,0,0,0.14018798,0.025829632,0.54464,0.012211326,0.08999363,0.20552655,9.041586,0.14062724,0.33273867,0.03552204,0.38800123,0.14453882,0.030918749,0,0,1.1527419,0.68230534,0.7347015,1.4179294,0.4683848,0.048368115,0.075019084,0.12895977,0.9793368,0.21938166,0.19856165,0.021061486,0.0184438,0.9046335,0.005515327,0,0.4772062,0,0.47558647,2.745436,1.2357589,0,0.044460725,0.7031007,0.45871884,0.030019222,0.4656905,0.34764633,0.41449353,0.001341213,0.012433403,1.347408,0.003051399,0.31719396,0.5673825,1.191769,0.26677954,0,3.3875365,0.22956401,0.034847405,2.6248527,0.43665564,0.30690083,2.4729638,0.00701422,0,0,0.71211237,1.0266038,0.41426733,0.36398953,0.41162607,0.03389619,0,0.08598681,0.94472724,0.007696652,0.7838318,0.22876829,0.42401072,0.43097112,0.947631,0.072654955,1.6312891,0.32629275,0.8592286,0.3145993,1.0555551,0.30800715,0.25092578,0.23569597,0,0,0.09465732,0.6319958,0.28673598,0.00508787,0.09995374,0.01645431,0.050778575,0.26614627,0,0.5997901,0.000560175,2.45255,1.1370668,1.0275873,0,0.043394715
S_15277204,0.43144155,0.0159208,0.1458343,0.18097846,0.008615006,0.002888079,0.091508605,0.07326367,0.077898294,0.000944849,0.026810344,0.04625273,0.41631752,0.09249954,0.010716856,0.103848904,0.53245723,0.26311472,0,0.112861864,0.40815827,0.39206657,0,0.13729756,0.058007162,0.7750562,0.0298661,0,0.05550547,0.050781865,0.17154834,0.34262598,0.08643662,2.484861,0.030774087,0.62800115,0.33628553,0.00304086,1.0261431,0,0.2992704,0.20270935,0.13351797,0.40756336,0.2344379,1.0580075,0.043936968,1.106532,1.2008783,1.4871418,0.26813057,0,0.0023934,0,0.003242623,0,0.31868318,2.9365253,0.3817735,0.70167243,0.5640664,0.006341124,0.37575492,0,0.43509358,0,0.15991712,0,0.049958743,0.109892204,0.009596634,0.021168103,0.402109,0.5559675,0.6633435,0.429329,1.3455789,0.5308734,0.94167,0.30327564,0.32949713,0.4416552,1.4445343,0.70521224,0.29487482,0,0.004535937,0.003214333,0,1.3292236,0,0.024699794,0,0,0.64708984,1.5362153,0.88375777,2.0597405,0.057944834,0.44348374,0.36435512,0.083918385,0.03167102,0.9794527,0.03659544,0.28228232,0.91234887,0.514296,0.08038963,0,0.18990648,0,0.18481381,0.08993161,0.13364564,0.7289268,0.12602253,0,0.004833799,0.013263118,0.11082147,0.2583817,0.018191213,0.003218513,0.18527007,7.5106525,0.055281308,0.23425306,0.041759763,0.037024733,0.04451224,0.1800624,0.012062468,0,0.2765385,0.06419292,0.7353259,0.7159411,0.32050598,0.084224634,0.2534696,0.014108768,0.5312447,0.02891623,0.01912403,0.115586415,0.005867543,0.45499447,0.040903885,0,0.26581347,0,0.17323428,2.6454113,0.78653556,0.106634334,0.042805944,0.1691138,0.8505321,0.008302772,0.12678923,0.079741456,0.4324109,0,0,1.8867667,0,0.005468607,0.09664829,0.3542316,0.27089816,0,3.8332207,0.008292902,0.057559762,1.8910246,0.32641888,0.29645148,2.5680711,0.054939296,0,0.016106846,0.47299942,0.38206953,0.61698157,0.29396185,0.179841,0.08392743,0,0.09012366,0.5696584,0.11544543,0.17193341,0,0.17251682,0.56964093,0.56590915,0.22137745,1.6340111,0.034158092,0.7958624,0.03162569,0.14790486,0.0784619,0.6948676,0.018078636,0,0.003697685,0.002619439,0.6358297,0.061840817,0.007676246,0.09263025,0.001096713,0.022619102,0.23200715,0,0.23016486,0.01450735,0.33248344,0.4982967,0.40159327,0,0.35043776
S_15277205,0.9343148,0.43800914,0.35025862,0.20147258,0.1096641,0.1656933,0.5806223,0.1557001,0.08813981,0.13338658,0.017521719,0.10755259,0.32334903,0.074440904,0,0.26737243,0.88911366,0.36171663,0.005788396,0.5106291,0.33461824,0.16893439,0.02036174,0.022186844,0.17115487,0.4439609,0,0.060547605,0.16445887,0.033120334,0.56640637,0.3761607,0.15737182,3.2110903,0.08795442,0.67174584,0.77782714,0.027714197,1.2549927,0.006499777,0.279802,0.6151476,0.28431463,0.91202056,0.7860116,2.1878567,0.09245757,1.6259242,1.7281774,1.3610429,0.08001236,0.14953473,0.36259082,0.011037025,0.1961508,0.06981486,0.3965899,3.5835447,0.1673822,1.0934324,0.5135643,0.1319372,0.58503884,0.007058252,0.30710566,0.02258262,0.3191727,0.10208126,0.123466864,0.30023158,0.020161187,0.06401199,0.56351024,1.042989,0.42997536,1.1095538,1.194372,1.0543044,1.0364983,0.41454098,0.21912421,0.71291935,1.9863057,0.28633845,0.51927876,0.024988905,0.122903325,0.008737514,0.005117621,0.9471171,0,0.3286909,0.008983288,0,0.5751889,1.2101388,1.4897002,2.2061493,0.029934138,0.30901882,0.5616171,0.14489563,0.31423488,1.1074928,0.024074635,0.47072273,1.4681503,0.800825,0.097596414,0.057684936,0.38881227,0,0.7524696,0.24838307,0.7811086,0.88365674,0.38681358,0,0.007228088,0.19141151,0.2656147,0.09609887,0.009032827,0.3660992,0.2819097,7.62149,0.14924213,0.32282037,0.008314642,0.27308312,0.23238042,0.31143546,0.031319793,0.009785774,0.92951536,0.24696912,0.9473578,1.2044282,0.4892361,0.17543742,0.39317364,0.013230221,0.828845,0.02317486,0.14222516,0.075960554,0.008520409,0.6700086,0.04501829,0.091913484,0.6800755,0,0.47986957,2.0275457,0.65723336,0.23494078,0.53357697,0.26187,0.99938405,0.008149127,0.8965711,1.0320905,0.275306,0,0.017225077,2.3092446,0.006100217,0.06990014,0.03163883,1.133714,0.5476125,0,4.0331936,0.30862683,0.108606376,2.5908225,0.09342472,0.58260465,2.3941982,0.10960682,0,0.01462001,0.8722746,1.5428975,0.6307597,0.08508516,0.36387917,0.2774782,0.003542199,0.18934828,1.4151262,0.34574395,0.39886585,0.41802487,0.2781058,0.724234,1.5213093,0.26390067,1.3532593,0.25647712,1.356775,0.08986112,0.7535682,0.16063452,0.3439062,0.03576744,0.005427706,0.018872613,0.13918824,0.84847444,0.20185494,0.009592369,0.13411283,0,0.005021608,0.5478841,0.000941795,0.52399826,0.13075867,0.67935085,0.40993652,0.5432965,0,0.31441024
S_15277206,0.69183475,0.22784823,0.41652656,0.21362653,0.013736677,0.077824205,0.26146993,0.0377761,0.013080948,0.07532102,0.000890705,0.016745387,0.33138412,0.107361004,0,0.49105352,0.7756183,0.29779264,0.036820948,0.3248442,0.53510433,0.6656267,0.010750158,0.03668491,0.11175829,0.4626975,0,0.34853607,0.12558717,0.008707944,0.2283963,0.5934083,0.042102937,3.4504411,0.0458495,0.42417794,0.9611569,0.029604254,1.5113003,0,0.21028207,0.19302255,0.018438227,0.63938093,0.26643896,1.6421279,0.31692052,0.71107376,1.3391534,1.2262799,0.20390315,0.15302323,0.047189157,0.0043393,0.24705914,0.014237265,0.36230484,3.090047,0.08556397,1.0245396,0.63769156,0.005383543,0.72272396,0.01171892,0.08592841,0.11255764,0.29788926,0.011138404,0.016742155,0.31069505,0.023436148,0.007430455,0.35031915,0.64111817,0.60506266,0.33354595,1.5583278,0.6487024,0.59690654,0.26870775,0.03464695,0.77556306,1.2594907,0.51516247,0.5277151,0,0.011734935,0.011420716,0,0.952805,0,0.05497674,0.005896115,0.011498802,0.9464158,1.2197237,0.9697817,2.0824118,0.07676509,0.95670474,0.26481602,0.11885443,0.09095754,1.0423607,0.018657241,0.7301705,1.2928894,0.5616824,0.24526909,0.006760893,0.2038802,0,0.3265324,0.3455416,0.14637011,0.46864623,0.34645486,0,0,0.039695602,0.003000693,0.13076708,0.027908316,0.03698482,0.26880178,8.123656,0.10913645,0.19669305,0.021394618,0.39759535,0.003049796,0.18933329,0.018385839,0.06178665,0.63598603,0.15736805,0.61833066,1.2984788,0.41871172,0.16979484,0.16257821,0.00400603,0.7482327,0.028185457,0.03975043,0.08145834,0.045900837,0.22207057,0.02889754,0,0.38509485,0,0.30347082,2.1765058,0.6709198,0.12194472,0.06137103,0.3972154,0.7365972,0,0.54599994,0.94565934,0.29187268,0,0.019984867,1.2158889,0,0.018367602,0.07746713,1.1012623,0.41184175,0,3.0363696,0.5532725,0.18063954,2.0866127,0.21833985,0.37208486,2.341547,0.053163353,0,0.020425742,0.97672296,1.2065852,0.38821372,0.62143,0.21621554,0.09166521,0,0.0633161,0.7611021,0.1192247,0.7853261,0.046084378,0.362702,0.5852036,1.1141018,0.2717847,1.0088706,0.18346053,1.0756217,0.3575705,1.2121024,0.21868148,0.24014413,0.21204877,0,0,0.016813515,0.7338364,0.16598262,0.019197855,0.026924416,0.001287993,0.007712911,0.3225613,0,0.36923015,0.006622454,0.8887864,0.88126653,1.1460733,0,0.53657293
S_15277207,0.41662455,0.12842993,0.26826456,0.21896444,0.020656012,0.01087261,0.46054742,0.014548656,0.029991817,0,0.055537388,0.07556161,0.48746747,0.24010937,0,0.33987927,0.5120907,0.1604687,0,0.019601211,0.519695,0.3702006,0.000718082,0.026892217,0.11187202,1.2241375,0.018948684,0,0.011762612,0.004099276,0.13044013,0.43567032,0.08042378,3.57704,0.18796405,0.5333632,0.43543166,0.003405649,0.70893854,0,0.25584263,0.39360166,0.025963545,0.14873427,0.3905621,1.896461,0.031198263,1.7206264,1.5814118,1.2038797,0.0444526,0,0,0,0.000388684,0,0.32699862,3.7571535,0.21410927,0.96120435,0.48822796,0.007987139,0.5134642,0.004142048,0.22887336,0.034431003,0.15339372,0.000959302,0.092682086,0.1007581,0,0.06953793,0.56062907,0.6832491,0.4580161,0.3543691,1.1469398,0.58998305,1.1711218,0.41997197,0.5211484,0.56007695,1.2868207,0.18301618,0.42979053,0,0.006148174,0.001302492,0,1.1406068,0,0.025633635,0,0,1.3136158,1.2359746,1.0541337,2.5472617,0.06957668,0.56534123,0.3263892,0.010781825,0.2540531,1.9793913,0.024849432,0.42435414,1.0491757,0.39517108,0.028887764,0,0.08817214,0,0.51718545,0.068251945,0.23390433,0.47461385,0.19384886,0,0,0.059113838,0.013060545,0,0.001498064,0,0.001779403,7.5745034,0,0.099602915,0.007414859,0.14470592,0.04557659,0.2709835,0.008406898,0.000241733,0.33157757,0.08386727,0.6969665,0.75903624,0.20190448,0.07141787,0.19867174,0.13301565,0.7589415,0.051117674,0.024119183,0.22351074,0.024962831,0.40971848,0.05607541,0,0.026498066,0,0.2445617,2.15449,0.5585453,0.015852828,0.014026629,0.000100946,0.88780665,0,0.41410714,0.8648863,0.31346005,0,0.012309799,2.3142042,0,0.034997053,0.05507298,0.6698921,0.5207673,0.000756044,3.8062992,0.048626132,0.022562139,2.1011443,0.31580228,0.3418625,3.26022,0.020270878,0,0.021245766,0.18318355,0.46216384,0.69663286,0.34261462,0.124152936,0.21061726,0,0.053377006,1.0319799,0.17002925,0.2003395,0,0.3301039,0.67778337,1.0086356,0.12234643,1.7725407,0.2444385,0.662058,0.006749546,0.10075648,0.094907835,0.3884209,0.10970468,0,0,0.06704874,0.84530514,0.11409743,0,0.075223885,0.002170176,0.003578859,0.5451008,0,0.03297413,0,0.30572182,0.71356016,0.63811994,0,0.4355952
S_15277208,1.1781254,0.13555427,0.3498158,0.6452453,0.000882972,0.071698345,0.57911855,0.018198881,0.15452316,0.08050107,0.017952094,0.26601842,0.39416352,0.16136387,0,0.5062742,0.5048529,0.291695,0.027107367,0.017922232,0.8755627,0.105236,0.012548803,0.049710643,0.3299731,0.96754295,0.06715338,0.004812759,0.10174459,0.08745508,0.44759232,0.43505466,0.05190735,3.759793,0.061430234,0.7392209,0.66925883,0.015029095,1.778208,0,0.10092335,0.21262485,0,0.44142058,0.48789558,0.8950916,0.055179607,0.6091454,1.3206422,1.2730328,0.09325624,0.42832962,0.008413347,0,0.21173155,0,0.3199897,3.4605198,0.07808539,0.79381454,0.17548525,0.023906156,0.22620524,0,0.20284991,0.065070994,0.4275941,0,0.28360015,0.07290382,0,0.045551892,0.50605285,1.041091,0.047008786,0.35141218,2.1616838,0.80879194,0.77148587,0.34599757,0.25078538,0.76802826,1.7182171,0.23600495,0.9070216,0.023524595,0.12213914,0,0.0452495,1.7520748,0,0.05591459,0.000668267,0.02357588,1.2275727,1.2409627,1.8064787,2.384472,0.04617869,1.3982881,0.0929054,0.10587224,0.0193489,1.0663801,0.1705524,0.52897406,1.1362466,0.31356812,0.027367307,0.043328486,0.08701117,0,1.058676,0.08808406,0.001348055,0.3960632,0.42092142,0,0,0.1362743,0.13322815,0.015481596,0,0.25992128,0.03863292,8.193866,0.022693405,0.091953404,0.056335382,0.45681483,0.021231024,0.23528486,0.02930901,0,1.5741227,0.19925535,0.76073754,1.7505876,0,0.2923348,0.6041489,0.00430037,0.74920905,0.045341473,0.000265181,0.40771875,0,0.47458255,0.071785256,0,0.05388456,0,0.3816605,1.940681,0.42178515,0.013795141,0.22725701,0.19454758,0.5298328,0,0.821508,1.0237567,0.29989782,0,0,2.8642805,0,0.08709905,0.111382194,1.2090844,0.44273302,0,4.6526904,0.009212982,0.13924626,2.6523802,0.39184228,0.49809697,3.1178906,0.24457294,0,0.01516095,0.409022,0.7025679,1.3434383,0.31739596,0.114515655,0.3008087,0.07182335,0.27611995,1.4514594,0.4975839,0.4845297,0,0.34708822,0.53776884,0.8834678,0.39689136,1.3120157,0.33306766,1.0646237,0.17104779,0.15892886,0.30183464,0.10381776,0.2864464,0,0.032799195,0.002383909,1.3795726,0.07113504,0,0.057020627,0.001447427,0.04002814,0.723232,0.011793742,0.032848746,0.000655984,0.7046976,0.80553937,0.88851696,0,0.51005125
S_15277209,0.5079513,0.17387363,0.17287375,0.27302474,0.10528662,0.03470295,0.22529626,0.14325866,0.20890768,0.001449907,0.052749526,0.0191205,0.23629238,0.15833251,0,0.32805023,0.56913275,0.4283002,0.049554933,0.056127097,0.52872854,0.24384563,0.004165465,0.1297721,0.12702268,1.0679257,0.019558461,0.001621408,0.15910879,0.015777752,0.075950965,0.4980451,0.06019458,3.0110698,0.108397834,0.3191643,0.65040785,0.013045,1.3087981,0,0.17113017,0.204501,0.11902476,1.0052742,0.4611996,1.1017241,0.16792558,0.84063953,1.4344053,2.0043175,0.09233077,0.16927643,0.061129108,0.13531257,0.007575741,0,0.48348036,3.389383,0.24020943,0.8149177,0.44824436,0.106377795,0.54189724,0.023626044,0.15145399,0.113919646,0.17578825,0,0.2434883,0.14310153,0.003663541,0.05942539,0.3392292,1.281072,0.37959123,0.53282714,1.0225389,0.63485557,0.87403,0.30683407,0.18498458,0.48646942,2.0696373,0.40703136,0.5093331,0.019895969,0.22068056,0.007904084,5.87E-05,1.6685404,0,0.13421905,0.004047348,0,0.970655,1.2703915,1.0013942,2.2751288,0.000448114,0.66468155,0.117002614,0.035051715,0.038988188,1.2535801,0,0.3316546,1.1404135,0.7318093,0.06212805,0,0.24322008,0,0.5601992,0.14900553,0.12337644,0.54239684,0.2970455,0,0,0.1901567,0.12686607,0.11893621,0.021829039,0.096278355,0.17947209,6.303367,0.0439971,0.31044686,0.1072218,0.028455433,0.02122408,0.36607057,0.06563346,0.011219135,0.33442107,0.11879329,0.7617996,1.3292029,0.29376605,0.075266056,0.21578816,0.026442785,0.75912595,0.1099394,0.018388249,0.12926656,0.096952446,0.31272316,0.006473147,0,0.30461794,0,0.5016759,2.044852,0.94995236,0.044041634,0.18023294,0.01463249,1.241521,0,0.5300727,0.66826814,0.12088886,0,0,1.8206784,0.002812856,0.004952385,0.09813189,0.56471854,0.4258545,0.002404471,3.5528598,0.06850274,0.05437869,1.8926871,0.28308907,0.3402804,3.2316427,0.2464419,0,0.051918093,1.0797676,0.6385255,0.9144117,0.33200395,0.16710402,0.13143115,0.18582222,0.03378569,0.88345087,0.14290048,0.5058399,0.16222125,0.31062418,0.3807545,0.90119374,0.36091283,1.2001235,0.18664724,0.67447734,0.13453202,0.303948,0.07117287,0.6391864,0.1524324,0,0.043774847,0.005874721,1.062551,0.063984014,0.005178043,0.052466635,0.003740387,0.049107715,0.48957416,0,0.06934338,0.039149154,0.6621529,0.44400328,0.53824854,0,0.26398388
S_15277210,0.6663462,0.046175923,0.079071075,0.2581205,0.009876048,0.024347816,0.16236253,0.1055953,0.03390546,0.003829709,0.029269952,0.05571407,0.4835012,0.23328118,0,0.19974317,0.6805069,0.27878642,0.002574821,0.032841332,0.6986168,0.5444114,0.02305713,0.006923823,0.14392684,1.0105798,0,0.002364448,0.2579269,0.002438722,0.28106534,0.62690526,0.019527858,2.9679666,0.08144602,0.52476305,1.0166916,0,1.3793569,0,0.15861043,0.26742655,0.057799883,0.60512495,0.30414355,1.0070703,0.13358843,1.1702263,1.6540353,1.0129579,0.072076775,0.13883963,0.001999236,0,0.023067381,0,0.6831213,4.0323887,0.1696624,0.45002446,0.13683645,0.00065697,0.30766985,0.004813843,0.052236244,0.005550752,0.2355126,0,0.12871915,0.07171278,0,0.002351671,0.31160137,0.72562367,0.5459878,0.45202908,1.5208522,0.3640654,0.6190177,0.08525642,0.11055323,0.78496474,1.3122731,0.37148166,0.55999446,0.009698073,0.08256627,0,0,1.7543181,0,0.065727584,0,0,1.1154097,1.3115004,1.3506265,2.1844816,0.07492947,0.91711366,0.23472655,0.1214844,0.121867746,0.90480494,0.058454383,0.5947937,0.8393748,0.42671308,0.09917376,0.05059171,0.2917587,0,0.61657053,0.002576164,0.11540892,0.3926749,0.34689698,0,0.007271847,0.08082341,0.001417179,0.17308803,0,0.1321354,0.056724723,8.707598,0.13613725,0.20122407,0.011949892,0.1557425,0.00258846,0.18629362,0,0,0.5456582,0.071470015,0.6573019,1.2058299,0.29408324,0.06284668,0.25991598,0.14848603,0.55966675,0.12278548,0.020969788,0.26324135,0.038590267,0.59521556,0.011891597,0.001481229,0.026188305,0,0.31554475,2.5211225,0.820712,0,0.18998337,0.4320112,0.6334902,0,0.6862716,0.45052058,0.13572812,0,0.017604902,2.0840507,0,0.036533996,0.081701465,1.0007222,0.18468443,0,4.977472,0.016853224,0.105238155,2.5299478,0.26799086,0.36005673,3.0066419,0.08938439,0,0,0.25845385,0.4205283,0.4097274,0.39724067,0.040102977,0.022073045,0.046168793,0.06567106,0.92678076,0.10311134,0.15586692,0.006971441,0.34772825,0.34487364,0.61860263,0.14065546,0.8215184,0.19970614,0.9519758,0.022003733,0.08672543,0.18827042,0.30905995,0.16501142,0.002566125,0.008752808,0,0.86787474,0.013541606,0.000572014,0.07797842,0.003971754,0.04334434,0.6350464,0,0.049486306,0.000801356,0.66342616,0.8283491,0.87608206,0,0.5076983
